LCSC,Type,MPN,Manufacturer,Category,Subcategory,Package,Description,Stock,Unit_Price,Process,Min_Qty
C41376102,Preferred,SMBJ58A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AA(SMB),,49157,$0.0464,SMT,5
C41376398,Preferred,SMBJ90CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AA(SMB),,14682,$0.0424,SMT,5
C41376098,Preferred,SMBJ43CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AA(SMB),,4745,$0.0424,SMT,0
C41376104,Preferred,SMBJ170A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AA(SMB),,3002,$0.0424,SMT,5
C19077566,Preferred,SMBJ12CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AA(SMB),,257719,$0.0439,SMT,5
C19077589,Preferred,SMBJ36CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AA(SMB),,25501,$0.0397,SMT,5
C19077579,Preferred,SMBJ24CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AA(SMB),,145375,$0.0459,SMT,5
C19077579,Preferred,SMBJ24CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AA(SMB),,145375,$0.0459,SMT,5
C19077561,Preferred,SMBJ6.0CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AA(SMB),,261519,$0.0391,SMT,5
C19077561,Preferred,SMBJ6.0CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AA(SMB),,261519,$0.0391,SMT,5
C19077558,Preferred,SMBJ5.0A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AA(SMB),,295546,$0.0396,SMT,5
C19077584,Preferred,SMBJ30A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AA(SMB),,104244,$0.0404,SMT,5
C19077585,Preferred,SMBJ30CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AA(SMB),,504824,$0.0406,SMT,5
C19077581,Preferred,SMBJ26CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AA(SMB),,122210,$0.0433,SMT,5
C19077591,Preferred,SMBJ48CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AA(SMB),,20160,$0.0425,SMT,5
C19077596,Preferred,P6SMB6.8CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AA(SMB),,275943,$0.0384,SMT,5
C19077596,Preferred,P6SMB6.8CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AA(SMB),,275943,$0.0384,THT,5
C42394457,Preferred,5.0SMDJ85CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AB(SMC),,2394,$0.3837,SMT,2
C41376399,Preferred,SMAJ33A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,24998,$0.0253,SMT,5
C41376400,Preferred,SMAJ43CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,42037,$0.0243,SMT,5
C41376401,Preferred,SMAJ48A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,21262,$0.0243,SMT,5
C41376402,Preferred,SMAJ43A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,49357,$0.0249,SMT,5
C41376403,Preferred,SMAJ22A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,158916,$0.0348,SMT,5
C41376404,Preferred,SMAJ51CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,14496,$0.0243,SMT,5
C41376405,Preferred,SMAJ16A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,4583,$0.0361,SMT,5
C41376406,Preferred,SMAJ14A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,16425,$0.0339,SMT,5
C41376407,Preferred,SMAJ10A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,1700,$0.0339,SMT,5
C41376408,Preferred,SMAJ20A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,43370,$0.0350,SMT,5
C41376409,Preferred,SMAJ200A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,59791,$0.0339,SMT,5
C19077543,Preferred,SMAJ26A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,168460,$0.0330,SMT,15
C19077536,Preferred,SMAJ15CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,474782,$0.0366,SMT,5
C41411781,Preferred,SMAJ150A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,18234,$0.0237,SMT,5
C42394394,Preferred,P4SMA6.8A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,9322,$0.0323,SMT,5
C42394395,Preferred,SMAJ7.0A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,8110,$0.0308,SMT,5
C42394396,Preferred,SMAJ14CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,14462,$0.0333,SMT,5
C42394397,Preferred,SMAJ22CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,138,$0.0326,SMT,5
C42394398,Preferred,SMAJ60A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,50540,$0.0326,SMT,5
C42394399,Preferred,SMAJ60CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,1634,$0.0326,SMT,5
C42394400,Preferred,SMAJ64A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,59604,$0.0407,SMT,5
C42394401,Preferred,SMAJ85CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,1920,$0.0326,SMT,5
C42394402,Preferred,SMAJ90CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,30179,$0.0342,SMT,5
C42394403,Preferred,SMAJ90A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,42728,$0.0290,SMT,5
C42394406,Preferred,SMAJ300CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,367,$0.0544,SMT,5
C42394399,Preferred,SMAJ60CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,1634,$0.0326,SMT,2
C19077531,Preferred,SMAJ12A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,58214,$0.0319,SMT,5
C19077545,Preferred,SMAJ28A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,17278,$0.0298,SMT,5
C19077526,Preferred,SMAJ6.0CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,200570,$0.0363,SMT,5
C19077526,Preferred,SMAJ6.0CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,200570,$0.0363,SMT,5
C19077551,Preferred,SMAJ36CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,7,$0.0333,SMT,5
C19077551,Preferred,SMAJ36CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,7,$0.0333,SMT,15
C19077523,Preferred,SMAJ5.0A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,94384,$0.0359,SMT,5
C19077527,Preferred,SMAJ6.5CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,6983,$0.0344,SMT,5
C19077538,Preferred,SMAJ18A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,30425,$0.0298,SMT,15
C19077542,Preferred,SMAJ24CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,2107,$0.0347,SMT,5
C19077544,Preferred,SMAJ26CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,60778,$0.0271,SMT,5
C19077547,Preferred,SMAJ30A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,38174,$0.0348,SMT,5
C19077550,Preferred,SMAJ36A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,22442,$0.0335,SMT,5
C19077550,Preferred,SMAJ36A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),,22442,$0.0335,THT,5
C42394408,Preferred,P6SMB7.5A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMB,,4300,$0.0464,SMT,5
C42394410,Preferred,P6SMB39A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMB,,13693,$0.0424,SMT,5
C42394412,Preferred,P6SMB200A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMB,,17844,$0.0407,SMT,5
C42371743,Preferred,SMBJ150CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMB(DO-214AA),,9240,$0.0437,SMT,5
C42371745,Preferred,SMBJ150A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMB(DO-214AA),,3002,$0.0444,SMT,5
C42394417,Preferred,SMBJ400CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMB(DO-214AA),,9830,$0.0822,SMT,5
C42371745,Preferred,SMBJ150A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMB(DO-214AA),,3002,$0.0444,SMT,2
C19077605,Preferred,SMCJ26CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,80391,$0.1132,SMT,2
C41411747,Preferred,SMCJ24CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,11179,$0.1111,SMT,2
C41411748,Preferred,SMCJ12CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,113,$0.1025,SMT,2
C41411750,Preferred,SMCJ45CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,4043,$0.0954,SMT,2
C41411752,Preferred,SMCJ5.0CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,8,$0.1001,SMT,2
C41411753,Preferred,SMCJ18CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,25741,$0.1003,SMT,2
C41411754,Preferred,SMCJ20CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,4760,$0.0932,SMT,2
C41411756,Preferred,SMCJ60CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,13541,$0.0945,SMT,2
C41411764,Preferred,SMCJ16CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,2679,$0.0890,SMT,2
C41411766,Preferred,SMCJ7.0CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,1065,$0.1018,SMT,2
C41376094,Preferred,SMCJ6.0CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,11074,$0.1021,SMT,2
C41411744,Preferred,SMCJ100CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,14569,$0.1059,SMT,2
C41411745,Preferred,SMCJ43CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,19668,$0.0993,SMT,2
C41411746,Preferred,SMCJ70CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,17548,$0.0947,SMT,2
C41411749,Preferred,SMCJ64CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,1937,$0.0933,SMT,2
C41411751,Preferred,SMCJ51CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,4490,$0.0898,SMT,2
C41411755,Preferred,SMCJ75CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,9293,$0.0935,SMT,2
C41411757,Preferred,SMCJ150CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,20923,$0.0684,SMT,2
C41411758,Preferred,SMCJ6.5CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,9941,$0.1070,SMT,2
C41411759,Preferred,SMCJ22CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,236,$0.0939,SMT,2
C41411760,Preferred,SMCJ10CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,3857,$0.1003,SMT,2
C41411761,Preferred,SMCJ54CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,7697,$0.0975,SMT,2
C41411763,Preferred,SMCJ13CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,3954,$0.0612,SMT,2
C41411765,Preferred,SMCJ48CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,8925,$0.0687,SMT,2
C42371538,Preferred,SMCJ28A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,184,$0.0936,SMT,2
C42371542,Preferred,SMCJ100A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,36091,$0.1065,SMT,2
C42371543,Preferred,SMCJ78A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,14442,$0.0967,SMT,2
C42371544,Preferred,SMCJ22A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,853,$0.0920,SMT,2
C42371545,Preferred,SMCJ26A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,10178,$0.0967,SMT,2
C42371547,Preferred,SMCJ58A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,30074,$0.1036,SMT,2
C42371548,Preferred,SMCJ33A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,4886,$0.0967,SMT,2
C42371549,Preferred,SMCJ51A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,17745,$0.1025,SMT,2
C42371550,Preferred,SMCJ15A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,1736,$0.0870,SMT,2
C42371551,Preferred,SMDJ64CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,5425,$0.1756,SMT,2
C42371552,Preferred,SMDJ30CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,35225,$0.1953,SMT,2
C42371555,Preferred,SMDJ33CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,4638,$0.1441,SMT,2
C42371556,Preferred,SMDJ36CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,13315,$0.1773,SMT,2
C42371557,Preferred,SMDJ40CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,5587,$0.2027,SMT,2
C42371558,Preferred,SMDJ85CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,4870,$0.1292,SMT,2
C42371716,Preferred,SMDJ26CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,68569,$0.2016,SMT,2
C42371719,Preferred,SMDJ45CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,2137,$0.1453,SMT,2
C42371721,Preferred,SMDJ28A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,8267,$0.2086,SMT,2
C42371722,Preferred,SMDJ24CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,23348,$0.2041,SMT,2
C42371723,Preferred,SMDJ16A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,2574,$0.1273,SMT,2
C42371724,Preferred,SMDJ58A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,1437,$0.1861,SMT,2
C42371725,Preferred,SMDJ15CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,5760,$0.1913,SMT,2
C42371727,Preferred,5.0SMDJ28CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,12715,$0.3763,SMT,2
C42371730,Preferred,5.0SMDJ30CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,4801,$0.3911,SMT,2
C42394420,Preferred,SMCJ6.0A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,4596,$0.1040,SMT,2
C42394428,Preferred,SMCJ85CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,2430,$0.1356,SMT,2
C42394438,Preferred,SMDJ60CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,7458,$0.1683,SMT,2
C41411758,Preferred,SMCJ6.5CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,9941,$0.1070,SMT,2
C42394438,Preferred,SMDJ60CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),,7458,$0.1683,SMT,2
C19077514,Preferred,SMF24A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SOD-123FL,,400715,$0.0262,SMT,15
C19077518,Preferred,SMF30A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SOD-123FL,,665417,$0.0258,SMT,15
C41376087,Preferred,SMF13A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SOD-123FL,,62475,$0.0233,SMT,15
C41411783,Preferred,SMF14CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SOD-123FL,,51078,$0.0249,SMT,15
C41376086,Preferred,SMF36A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SOD-123FL,,28599,$0.0247,SMT,15
C41376088,Preferred,SMF7.0A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SOD-123FL,,30253,$0.0233,SMT,15
C19077510,Preferred,SMF15CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SOD-123FL,,3396665,$0.0249,SMT,15
C41376089,Preferred,SMF6.5A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SOD-123FL,,53043,$0.0239,SMT,15
C41376090,Preferred,SMF26A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SOD-123FL,,191400,$0.0244,SMT,15
C41376091,Preferred,SMF28A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SOD-123FL,,26597,$0.0250,SMT,15
C41376092,Preferred,SMF60CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SOD-123FL,,45857,$0.0256,SMT,15
C41411782,Preferred,SMF20A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SOD-123FL,,36732,$0.0244,SMT,15
C42371747,Preferred,SMF20CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SOD-123FL,,43979,$0.0236,SMT,15
C42371749,Preferred,SMF40CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SOD-123FL,,23,$0.0218,SMT,15
C42371750,Preferred,SMF7.5A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SOD-123FL,,17411,$0.0267,SMT,15
C42371752,Preferred,SMF150CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SOD-123FL,,6959,$0.0228,SMT,15
C42371753,Preferred,SMF58CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SOD-123FL,,54877,$0.0228,SMT,15
C42371754,Preferred,SMF48A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SOD-123FL,,16674,$0.0228,SMT,15
C19077509,Preferred,SMF15A,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SOD-123FL,,166110,$0.0246,SMT,15
C19077500,Preferred,SMF6.0CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SOD-123FL,,591281,$0.0280,SMT,15
C19077511,Preferred,SMF16CA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SOD-123FL,,9145,$0.0230,SMT,15
C42413887,Preferred,H36VND3U,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SOD-323,,3681,$0.0301,SMT,5
C42413899,Preferred,H5VND5BA,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SOD-523,,10412,$0.0290,SMT,5
C42413902,Preferred,SM08,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SOT-23,,14330,$0.0290,SMT,10
C42413903,Preferred,SM12,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SOT-23,,6448,$0.0287,SMT,5
C42413904,Preferred,SM18,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SOT-23,,900,$0.0290,SMT,5
C42413905,Preferred,SM24,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SOT-23,,5981,$0.0286,SMT,5
C42413906,Preferred,SM36,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),SOT-23,,10772,$0.0290,SMT,10
C7420374,Preferred,H5VU25U,hongjiacheng,Circuit Protection,ESD and Surge Protection (TVS/ESD),DFN2510-10L,14V 1uA 4A 56W 5V 6V Four channels TVS Unidirectional DFN2510-10L ESD and Surge Protection (TVS/ESD) ROHS,67408,$0.0319,SMT,20
C3019524,Preferred,P6SMAJ33CA,Liown,Circuit Protection,ESD and Surge Protection (TVS/ESD),DO-214AC(SMA),-55℃~+150℃ 11.3A 1uA 33V 40.6V 53.3V 600W@10/1000us Bidirectional IEC 61000-4-2 TVS DO-214AC(SMA) ESD and Surge Protecti,5509,$0.0501,SMT,5
C5125145,Preferred,5KP6.5CA,Liown,Circuit Protection,ESD and Surge Protection (TVS/ESD),P600,-55℃~+150℃ 11.2V 1mA 455.4A@10/1000us 5kW@10/1000us 6.5V 7.98V Bidirectional IEC 61000-4-2 TVS P600 ESD and Surge Protec,267,$0.6370,THT,2
C2990124,Preferred,SMCJ6.5CA,Liown,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),-55℃~+150℃ 1.5kW 11.2V 134A 500uA 6.5V 7.22V Bidirectional IEC 61000-4-2 TVS SMC(DO-214AB) ESD and Surge Protection (TVS,4174,$0.1241,SMT,2
C2990414,Preferred,5.0SMDJ64CA,Liown,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),-55℃~+150℃ 103V 2uA 48.6A 5kW 64V 71.1V Bidirectional IEC 61000-4-2 TVS SMC(DO-214AB) ESD and Surge Protection (TVS/ESD),7555,$0.3446,SMT,2
C2990416,Preferred,5.0SMDJ75CA,Liown,Circuit Protection,ESD and Surge Protection (TVS/ESD),SMC(DO-214AB),-55℃~+150℃ 121V 2uA 41.4A 5kW 75V 83.3V Bidirectional IEC 61000-4-2 TVS SMC(DO-214AB) ESD and Surge Protection (TVS/ESD),8981,$0.3302,SMT,2
C2990473,Preferred,SMF6.0CA,Liown,Circuit Protection,ESD and Surge Protection (TVS/ESD),SOD-123FL,-55℃~+150℃ 10.3V 19.4A 200W 400uA 6.67V 6V Bidirectional IEC 61000-4-2 TVS SOD-123FL ESD and Surge Protection (TVS/ESD) ,183141,$0.0321,SMT,15
C2990493,Preferred,SMF30CA,Liown,Circuit Protection,ESD and Surge Protection (TVS/ESD),SOD-123FL,1kW@8/20us 1uA 30V 36.8V 4.2A@10/1000us 48.4V Bidirectional IEC 61000-4-2 TVS SOD-123FL ESD and Surge Protection (TVS/ES,91623,$0.0271,SMT,15
C6952,Preferred,"TJA1050T/CM,118",NXP Semicon,Communication Interface Chip/UART/485/232,CAN ICs,SOP-8,1Mbps 4.75V~5.25V 50mA CAN Transceiver SOP-8 CAN Transceivers ROHS,77788,$1.0237,SMT,1
C7063,Preferred,SN75176BDR,Texas Instruments,Communication Interface Chip/UART/485/232,RS-485/RS-422 ICs,SOIC-8,0℃~+70℃ 1 1 4.75V~5.25V Transceiver SOIC-8 RS-485 / RS-422 ICs ROHS,39950,$0.0927,SMT,1
C112574,Preferred,X5032110592MSB2GI,Yangxing Tech,"Crystals, Oscillators, Resonators",Crystals,SMD5032-2P,-40℃~+85℃ 11.0592MHz 20pF Crystal Oscillator ±10ppm ±20ppm SMD5032-2P Crystals ROHS,12869,$0.2701,SMT,5
C42406051,Preferred,ABS10,hongjiacheng,Diodes,Bridge Rectifiers,ABS,,12525,$0.0244,SMT,5
C42406052,Preferred,ABS210,hongjiacheng,Diodes,Bridge Rectifiers,ABS,,287892,$0.0314,SMT,5
C42406052,Preferred,ABS210,hongjiacheng,Diodes,Bridge Rectifiers,ABS,,287892,$0.0314,SMT,5
C5377,Preferred,DB107S,MDD（Microdiode Electronics）,Diodes,Bridge Rectifiers,DBS,-55℃~+150℃ 1.1V@1A 10uA@1kV 1A 1kV 30A Single-Phase Rectifier DBS Bridge Rectifiers ROHS,183866,$0.0514,SMT,5
C42406055,Preferred,GBJ5008,hongjiacheng,Diodes,Bridge Rectifiers,GBJ,,225,$0.7793,THT,1
C42406056,Preferred,GBJ1510,hongjiacheng,Diodes,Bridge Rectifiers,GBJ,,1495,$0.3422,THT,2
C42406057,Preferred,GBJ5010,hongjiacheng,Diodes,Bridge Rectifiers,GBJ,,3024,$0.5615,THT,1
C42406058,Preferred,GBJL1508A,hongjiacheng,Diodes,Bridge Rectifiers,GBJ,,151,$0.9867,THT,1
C42406059,Preferred,GBJL1508,hongjiacheng,Diodes,Bridge Rectifiers,GBJ,,316,$0.7985,THT,1
C42406060,Preferred,GBJ3510,hongjiacheng,Diodes,Bridge Rectifiers,GBJ,,3076,$0.5378,THT,2
